012.002.030.128 - 012.002.030.143 , 000 , WEST GROUP THOMSON LEGAL
012.002.030.192 - 012.002.030.223 , 000 , HUNTER PUBLISHING | WOLTERS KLUWER US CORP
012.002.030.232 - 012.002.030.255 , 000 , SIDLEY AUSTIN DBA
012.002.032.200 - 012.002.032.207 , 000 , SIEMENS BUSINESS SERVICES
012.002.032.224 - 012.002.032.255 , 000 , HILTON HOTEL CORPORATION
012.002.040.080 - 012.002.040.095 , 000 , BOEING COMPANY
012.002.045.000 - 012.002.045.015 , 000 , PRICE WATERHOUSE COOPERS
012.002.045.096 - 012.002.045.127 , 000 , BLUEFISH WIRELESS INC
012.002.047.000 - 012.002.047.255 , 000 , CITY OF SCOTTSBURG
012.002.059.016 - 012.002.059.023 , 000 , Zuger, Kirmis &amp; Smith Atty
012.002.059.096 - 012.002.059.103 , 000 , State Bar Association
012.002.080.000 - 012.002.080.255 , 000 , Wiseman Publishing
012.002.081.032 - 012.002.081.103 , 000 , HILTON HOTEL CORPORATION
012.002.082.064 - 012.002.082.079 , 000 , SPX Corporation
012.002.082.096 - 012.002.082.111 , 000 , Eerdmans Publishing Co
012.002.084.016 - 012.002.084.031 , 000 , PLUNKETT COONEY LAW OFFICES
012.002.086.000 - 012.002.087.031 , 000 , KNORR INTERACTIVE | SPX Corporation
012.002.121.000 - 012.002.121.127 , 000 , INFORMATION SECURITY CORP
012.002.138.080 - 012.002.138.095 , 000 , US COMMISION ON CIVIL RIGHTS
012.002.138.104 - 012.002.138.255 , 000 , APPLE COMPUTER | HILTON HOTEL CORPORATION
012.002.140.000 - 012.002.140.255 , 000 , HILTON HOTEL CORPORATION
012.002.143.000 - 012.002.143.127 , 000 , HILTON HOTEL CORPORATION
012.002.143.224 - 012.002.143.255 , 000 , WEST GROUP THOMSON LEGAL
012.002.153.224 - 012.002.153.255 , 000 , Orion Group Software Engineers
012.002.163.096 - 012.002.163.111 , 000 , News Media Corporation
012.002.166.000 - 012.002.166.255 , 000 , Samsung Equipment
012.002.168.000 - 012.002.168.015 , 000 , City Of Davenport
012.002.196.000 - 012.002.199.255 , 000 , City of Detroit
012.002.208.064 - 012.002.208.127 , 000 , Ardis
012.002.209.128 - 012.002.209.255 , 000 , Ardis
012.002.215.000 - 012.002.215.255 , 000 , BOMBARDIER MOTOR CORPORATION
012.002.218.064 - 012.002.218.079 , 000 , AEG
012.002.219.136 - 012.002.219.143 , 000 , GSA ACCTS PAYABLE BR7BCP 299X
012.002.221.176 - 012.002.221.191 , 000 , THE NEWS CORPORATION
012.002.222.240 - 012.002.222.247 , 000 , GSA ACCTS PAYABLE BR7BCP 299X
012.002.223.056 - 012.002.223.063 , 000 , NETFLIX
012.002.224.000 - 012.002.224.007 , 000 , SGS GOVERNMENT PROGRAM
012.002.231.000 - 012.002.231.127 , 000 , SGS GOVERNMENT PROGRAM
012.003.015.000 - 012.003.015.255 , 000 , Modem Media Inc
012.003.017.000 - 012.003.017.127 , 000 , Spear, Leeds &amp; kellogg
012.003.023.160 - 012.003.023.175 , 000 , ADP
012.003.049.000 - 012.003.049.063 , 000 , HILTON HOTEL CORPORATION
012.003.050.016 - 012.003.050.023 , 000 , BROADCAST MUSIC, INC
012.003.050.120 - 012.003.050.127 , 000 , JORDAN ENTERTAINMENT
012.003.051.224 - 012.003.051.255 , 000 , COURTROOM TELEVISION NETWORK LLC
012.003.053.000 - 012.003.053.255 , 000 , Adams Trade Press | OHRENSTEIN BROWN LLP
012.003.060.128 - 012.003.060.143 , 000 , USA TODAY
012.003.060.192 - 012.003.060.223 , 000 , THE THOMSON CORP
012.003.061.048 - 012.003.061.079 , 000 , NETFLIX | SARNOFF
012.003.061.144 - 012.003.061.159 , 000 , OMNICOM GROUP, INC
012.003.062.128 - 012.003.062.255 , 000 , HILTON HOTEL CORPORATION
012.003.088.128 - 012.003.088.159 , 000 , RAMHOLTZ PUBLISHING
012.003.088.224 - 012.003.088.255 , 000 , RAMHOLTZ PUBLISHING
012.003.089.128 - 012.003.089.255 , 000 , Spear, Leeds &amp; kellogg
012.003.090.224 - 012.003.090.255 , 000 , RAMHOLTZ PUBLISHING
012.003.097.000 - 012.003.097.255 , 000 , PHD Computers
012.003.113.016 - 012.003.113.031 , 000 , DANAHER CORPORATION
012.003.120.016 - 012.003.120.031 , 000 , Olshan Grundman Frome & Rosenzweig
012.003.120.104 - 012.003.120.111 , 000 , ORRICK, HERRINGTON SUTCLIFFE
012.003.120.192 - 012.003.120.255 , 000 , Practising Law Institute
012.003.123.000 - 012.003.123.031 , 000 , SANDLER, TRAVIS ROSENBERG, PA | HILTON HOTEL CORPORATION
012.003.125.128 - 012.003.125.135 , 000 , SAM ASH MUSIC CORP
012.003.126.000 - 012.003.127.255 , 000 , MARVEL ENTERPRISES INC
012.003.145.128 - 012.003.145.255 , 000 , Menter, Rudin & Trivelpiece, P. C
012.003.152.200 - 012.003.152.207 , 000 , SIEMENS MEDICAL SOLUTIONS USA, I
012.003.159.000 - 012.003.159.127 , 000 , LANGDON P COOK GOVERNMENT SECURITIES
012.003.167.000 - 012.003.167.255 , 000 , ATT LABS
012.003.185.000 - 012.003.185.255 , 000 , Tribune Media Services
012.003.224.080 - 012.003.224.095 , 000 , Toshiba America Consumer Products, Inc
012.003.224.112 - 012.003.224.119 , 000 , TOSHIBA AMERICA CONSUMER PRODUCTS
012.003.240.128 - 012.003.240.255 , 000 , Pitney Hardin Kipp and Szuch
012.003.248.064 - 012.003.248.079 , 000 , APPLE COMPUTER
012.003.250.000 - 012.003.250.063 , 000 , AFL/CIO AFTRA
012.003.250.128 - 012.003.250.151 , 000 , WEST GROUP THOMSON LEGAL | APPLE COMPUTER
012.004.012.096 - 012.004.012.111 , 000 , AT&T MNS GCSC
012.004.018.128 - 012.004.018.255 , 000 , MAXIMUS INC
012.004.020.016 - 012.004.020.031 , 000 , AFL/CIO American Postal Workers Union
012.004.020.048 - 012.004.020.255 , 000 , MAXIMUS INC | AFL/CIO Union Privilege | American Advertising Federation | US CHAMBER OF COMMERCE MIS
012.004.021.128 - 012.004.021.151 , 000 , AFL/CIO IAMAW | MAXIMUS INC
012.004.021.160 - 012.004.021.191 , 000 , MARKET MEASURES
012.004.023.192 - 012.004.023.207 , 000 , SECURITIES AND EXCHANGE COMMISSION
012.004.024.032 - 012.004.024.047 , 000 , SECURITIES AND EXCHANGE COMMISSION
012.004.024.128 - 012.004.024.255 , 000 , AFL/CIO Union Privilege
012.004.028.128 - 012.004.028.255 , 000 , PRICEWATERHOUSECOOPERS
012.004.029.160 - 012.004.029.175 , 000 , RAYTHEON COMPANY
012.004.029.184 - 012.004.029.191 , 000 , COMPUTER SCIENCES CORP
012.004.029.240 - 012.004.029.255 , 000 , DHSNCSDBAH
012.004.031.000 - 012.004.031.255 , 000 , RAYTHEON COMPANY
012.004.033.032 - 012.004.033.047 , 000 , AFL/CIO National Electrical Benefit Fund
012.004.048.128 - 012.004.048.255 , 000 , The Atlantic Group
012.004.054.000 - 012.004.057.255 , 000 , QED Systems, Inc | AT&T HSDS1
012.004.062.000 - 012.004.063.255 , 000 , SMARTLINK PROGRAM
012.004.065.192 - 012.004.067.255 , 000 , National Alcohol Beverage Control Association | Orion Scientific System | Northrup Grumman
012.004.069.032 - 012.004.069.063 , 000 , ATT GOVERNMENT MARKET
012.004.069.096 - 012.004.069.111 , 000 , RAYTHEON
012.004.071.000 - 012.004.071.255 , 000 , AT&T HSDS1
012.004.090.160 - 012.004.090.191 , 000 , Arter &amp; Hadden
012.004.100.000 - 012.004.100.255 , 000 , Public Works Commission
012.004.102.000 - 012.004.102.255 , 000 , Harrah
012.004.105.064 - 012.004.105.079 , 000 , Public Works Commission
012.004.106.000 - 012.004.106.255 , 000 , Smith, Anderson, Blount, Dorset & Mitchell
012.004.112.000 - 012.004.112.031 , 000 , HILTON HOTEL CORPORATION
012.004.112.048 - 012.004.112.055 , 000 , HILTON HOTEL CORPORATION
012.004.116.000 - 012.004.116.063 , 000 , Sughrue Mion Zinn Macpeak & Seas | AFL/CIO AFGE
012.004.120.064 - 012.004.120.079 , 000 , AVAYA
012.004.120.128 - 012.004.120.255 , 000 , INTERNET SECURITY SYSTEMS
012.004.122.000 - 012.004.123.063 , 000 , Shenandoah Electronic Intelligence, Inc | THE BOEING COMPANY | ATT GOVERNMENT MARKET
012.004.123.112 - 012.004.123.127 , 000 , Burns, Doane, Swecker & Mathis
012.004.126.032 - 012.004.126.063 , 000 , SAVI TECHNOLOGY INC
012.004.126.192 - 012.004.126.199 , 000 , ATT JUTNET
012.004.134.000 - 012.004.135.255 , 000 , ACS Inc
012.004.141.000 - 012.004.141.127 , 000 , Minitab Inc
012.004.165.000 - 012.004.165.255 , 000 , WISDOM MEDIA GROUP INC
012.004.184.000 - 012.004.188.255 , 000 , ACS Inc
012.004.192.056 - 012.004.192.063 , 000 , APPLE COMPUTER
012.004.192.192 - 012.004.192.207 , 000 , APPLE COMPUTER
012.004.192.232 - 012.004.192.255 , 000 , APPLE COMPUTER
012.004.207.000 - 012.004.207.255 , 000 , ACS Inc
012.004.208.144 - 012.004.208.255 , 000 , BATTELLE MEMORIAL INSTITUTE | VIASAT | US Army Fort Meade
012.004.214.024 - 012.004.214.031 , 000 , COMPUTER SCIENCES CORP
012.004.214.128 - 012.004.214.143 , 000 , Computer Sciences Corp
012.004.214.160 - 012.004.214.175 , 000 , COMPUTER SCIENCES CORP
012.004.216.064 - 012.004.216.095 , 000 , LOCKHEED MARTIN MANAGEMENT DATA SY
012.004.216.144 - 012.004.216.151 , 000 , FORENSIC TECHNOLOGIES, INC
012.004.217.016 - 012.004.217.031 , 000 , AT&T Government Markets
012.004.217.064 - 012.004.217.071 , 000 , SPRIGGS HOLLINGSWORTH
012.004.217.112 - 012.004.217.127 , 000 , ALLIANCE TECHNOLOGIES
012.004.218.192 - 012.004.218.255 , 000 , WRIGHT CONSTABLE SKEEN LLP
012.004.224.064 - 012.004.224.071 , 000 , SIEMENS BUSINESS SERVICES
012.004.224.160 - 012.004.224.191 , 000 , HILTON HOTEL CORPORATION
012.004.225.000 - 012.004.225.255 , 000 , STRATUSWAVE
012.004.226.032 - 012.004.226.039 , 000 , PINNOAK RESOURCES LLC AND LEGAL
012.004.230.080 - 012.004.230.087 , 000 , KETCHUM
012.004.231.128 - 012.004.231.255 , 000 , KIRKPATRICK AND LOCKHART
012.004.255.128 - 012.004.255.143 , 000 , Media General
012.005.001.000 - 012.005.001.255 , 000 , Media General, Inc
012.005.002.128 - 012.005.002.191 , 000 , belvac production
012.005.008.016 - 012.005.008.031 , 000 , GENERAL ELECTRIC COMPANY
012.005.008.192 - 012.005.008.207 , 000 , MITSUBISHI ELECTRIC POWER
012.005.010.000 - 012.005.010.031 , 000 , HILTON HOTEL CORPORATION
012.005.010.064 - 012.005.010.095 , 000 , HILTON HOTEL CORPORATION
012.005.017.064 - 012.005.017.071 , 000 , TRANS WORLD ENTERTAINMENT CORPOR
012.005.018.040 - 012.005.018.047 , 000 , HALLIBURTON ENERGY SERVICES 212373
012.005.018.064 - 012.005.018.071 , 000 , NAVY FEDERAL CREDIT UNION
012.005.019.240 - 012.005.019.247 , 000 , RBC MUSIC
012.005.064.032 - 012.005.064.047 , 000 , NATIONAL SEMICONDUCTOR CORPORATION | AUTODESK, INC
012.005.064.112 - 012.005.064.127 , 000 , HILTON HOTEL CORPORATION | SIEMENS BUSINESS SERVICES
012.005.065.000 - 012.005.067.255 , 000 , City of Marshall | ACNIELSEN PUERTO RICO
012.005.070.096 - 012.005.070.127 , 000 , SIDLEY AUSTIN DBA
012.005.073.128 - 012.005.073.167 , 000 , HILTON HOTEL CORPORATION | SMART START INC
012.005.076.064 - 012.005.076.127 , 000 , SAP AMERICA, INC
012.005.077.080 - 012.005.077.087 , 000 , SAP AMERICA, INC
012.005.077.128 - 012.005.077.255 , 000 , GEARBOX SOFTWARE
012.005.080.000 - 012.005.080.031 , 000 , NETWORK GENERAL
012.005.080.064 - 012.005.080.127 , 000 , Intuit
012.005.082.088 - 012.005.082.095 , 000 , KANE, RUSSELL, COLEMAN, LOGAN,PC
012.005.086.064 - 012.005.086.135 , 000 , HILTON HOTEL CORPORATION | SMART START INC
012.005.086.192 - 012.005.086.223 , 000 , NATIONAL SEMICONDUCTOR CORPORATION
012.005.086.240 - 012.005.086.247 , 000 , Argon Technologies
012.005.093.128 - 012.005.093.191 , 000 , BROWN MCCARROLL, LLP
012.005.094.000 - 012.005.094.255 , 000 , HILTON HOTEL CORPORATION
012.005.106.000 - 012.005.106.007 , 000 , ATT SOLUTIONS MSA IBM LENOVO
012.005.106.128 - 012.005.107.015 , 000 , PUBLISHING CONCEPTS LP | PCF SOFTWARE SOLUTIONS, INC
012.005.107.080 - 012.005.107.095 , 000 , KANE, RUSSELL, COLEMAN, LOGAN,PC
012.005.107.192 - 012.005.107.223 , 000 , ACTEL CORP
012.005.110.000 - 012.005.110.127 , 000 , ACCENTURE
012.005.125.224 - 012.005.125.231 , 000 , AVAYA
012.005.135.160 - 012.005.135.191 , 000 , Forrester Research
012.005.140.144 - 012.005.140.159 , 000 , USA TODAY
012.005.141.000 - 012.005.141.255 , 000 , HILTON HOTEL CORPORATION | NETWORK ASSOCIATES INC
012.005.150.000 - 012.005.150.031 , 000 , HAMPTON INN TEMPLE
012.005.150.128 - 012.005.150.255 , 000 , RENEW DATA
012.005.151.224 - 012.005.151.231 , 000 , OMNICOM GROUP INC
012.005.151.248 - 012.005.151.255 , 000 , HAMPTON INN ROUND ROCK
012.005.152.128 - 012.005.152.191 , 000 , EWA SERVICES, INC
012.005.152.224 - 012.005.152.231 , 000 , HAMPTON INN TEMPLE
012.005.153.216 - 012.005.153.231 , 000 , MOTOROLA | IBM
012.005.154.016 - 012.005.154.031 , 000 , SUN MICROSYSTEMS
012.005.154.064 - 012.005.154.127 , 000 , ADVANCED MICRO DEVICES
012.005.154.192 - 012.005.154.199 , 000 , IBM
012.005.158.160 - 012.005.158.175 , 000 , ATT SOLUTIONS MSA IBM HIL
012.005.159.128 - 012.005.159.255 , 000 , DAVIS OPPER PC
012.005.168.184 - 012.005.168.191 , 000 , AMERICAN ELECTRONIC ASSOCIATION
012.005.171.080 - 012.005.171.103 , 000 , MACROMEDIA | AVAYA
012.005.172.080 - 012.005.172.095 , 000 , NETFLIX
012.005.173.160 - 012.005.173.223 , 000 , HILTON HOTEL CORPORATION | LOCKHEED MARTIN CORPORATION
012.005.174.000 - 012.005.174.031 , 000 , NOVELL
012.005.174.128 - 012.005.174.143 , 000 , COMPUTER SCIENCES CORP
012.005.184.000 - 012.005.187.255 , 000 , USA NETWORKS  AFFILIATE | CISCO SYSTEMS
012.005.194.032 - 012.005.194.063 , 000 , Daw &amp; Ray, PC | Daw & Ray, PC
012.005.195.128 - 012.005.195.255 , 000 , Williams Bailey Law Firm L.L.P
012.005.199.128 - 012.005.199.143 , 000 , NETFLIX
012.005.206.008 - 012.005.206.015 , 000 , Williams Bailey Law Firm L.L.P
012.005.206.144 - 012.005.206.159 , 000 , RESOLUTE PARTNERS
012.005.206.192 - 012.005.206.255 , 000 , HILTON HOTEL CORPORATION
012.005.225.008 - 012.005.225.015 , 000 , IBM
012.005.225.096 - 012.005.225.103 , 000 , CRANE AEROSPACE
012.005.225.112 - 012.005.225.127 , 000 , INTERNAL REVENUE SERVICE
012.005.227.032 - 012.005.227.047 , 000 , APPLE COMPUTER
012.005.227.064 - 012.005.227.071 , 000 , THE BOEING COMPANY
012.005.227.120 - 012.005.227.127 , 000 , HAMPTON INN WICHITA
012.005.233.064 - 012.005.233.127 , 000 , CREEK COUNTY SHERIFFS DEPARTMEN
012.005.234.000 - 012.005.234.255 , 000 , PEROT SYSTEMS, CORP | Law Office Information System, Inc
012.005.235.064 - 012.005.235.071 , 000 , GENERAL ELECTRIC COMPANY
012.005.235.240 - 012.005.235.247 , 000 , APPLE COMPUTER
012.005.238.000 - 012.005.238.255 , 000 , PennWell Publishing
012.005.248.128 - 012.005.249.255 , 000 , FBI | ENTRUST
012.005.250.128 - 012.005.250.143 , 000 , APPLE COMPUTER | ARGONET INC
012.006.007.064 - 012.006.007.095 , 000 , HILTON HOTEL CORPORATION
012.006.010.064 - 012.006.010.127 , 000 , ARRINGTON SCHELIN &amp; HERRELL, PC
012.006.012.128 - 012.006.012.159 , 000 , PORTAL PLAYER, INC
012.006.013.024 - 012.006.013.031 , 000 , GENERAL ELECTRIC COMPANY
012.006.017.016 - 012.006.017.031 , 000 , ITS
012.006.032.000 - 012.006.032.127 , 000 , EDS INFORMATION SERVICES LLC AND ELECTRONIC DATA
012.006.035.080 - 012.006.035.087 , 000 , GENERAL ELECTRIC COMPANY
012.006.036.136 - 012.006.036.143 , 000 , GSA ACCTS PAYABLE BR7BCP 299X
012.006.037.176 - 012.006.037.191 , 000 , OHIO ASSOCIATION OF CHIEFS OF PO
012.006.042.000 - 012.006.043.255 , 000 , MTA Solutions
012.006.054.000 - 012.006.055.255 , 000 , Ness, Motley, Loadholt, Richardson & Poole
012.006.057.000 - 012.006.057.063 , 000 , HILTON HOTEL CORPORATION
012.006.057.128 - 012.006.057.255 , 000 , ANTEON CORPORATION
012.006.062.064 - 012.006.062.127 , 000 , HILTON HOTEL CORPORATION
012.006.063.048 - 012.006.063.055 , 000 , CDI CORPORATION
012.006.063.112 - 012.006.063.127 , 000 , COMPUTER SCIENCES CORP
012.006.074.192 - 012.006.074.255 , 000 , Mobile Aerospace
012.006.088.000 - 012.006.088.127 , 000 , ANTEON CORPORATION | COMPUTER SCIENCES CORP
012.006.093.000 - 012.006.093.031 , 000 , HILTON HOTEL CORPORATION
012.006.093.048 - 012.006.093.095 , 000 , DET NORSKE VERITAS | HILTON HOTEL CORPORATION
012.006.096.000 - 012.006.096.255 , 000 , Seagull Software Systems, Inc
012.006.117.000 - 012.006.117.127 , 000 , Vulcan Publications
012.006.138.160 - 012.006.138.175 , 000 , RETIREMENT SYSTEMS OF ALABAMA | FEDERATION OF AMERICAN SOC
012.006.138.192 - 012.006.138.207 , 000 , USA TODAY
012.006.146.000 - 012.006.146.255 , 000 , FEDERATION OF AMERICAN SOC
012.006.147.016 - 012.006.147.039 , 000 , RADIO ONE | ACCELLION
012.006.147.128 - 012.006.147.255 , 000 , ACCELLION
012.006.151.192 - 012.006.151.223 , 000 , HILTON HOTEL CORPORATION
012.006.157.064 - 012.006.157.191 , 000 , HILTON HOTEL CORPORATION | RETIREMENT SYSTEMS OF ALABAMA
012.006.157.226 - 012.006.157.226 , 000 , Detected AP2P on BUCKHEAD FAIRFIELD INN
012.006.158.112 - 012.006.158.119 , 000 , GSA ACCTS PAYABLE BR7BCP 299X
012.006.170.000 - 012.006.170.255 , 000 , Creative Artists
012.006.179.000 - 012.006.179.255 , 000 , The City of Westpoint Mississippi
012.006.184.000 - 012.006.185.255 , 000 , APPLE COMPUTER
012.006.186.040 - 012.006.186.047 , 000 , IPSOS AMERICA
012.006.191.000 - 012.006.191.063 , 000 , ATT BCO ARMY RECREATION MACHINE
012.006.191.128 - 012.006.191.255 , 000 , RAYTHEON COMPANY
012.006.195.000 - 012.006.195.255 , 000 , Boston Properties
012.006.196.112 - 012.006.196.127 , 000 , LOJACK CORPORATION
012.006.199.000 - 012.006.199.255 , 000 , SAIC
012.006.203.032 - 012.006.203.047 , 000 , THOMSON MEDIA
012.006.203.128 - 012.006.203.159 , 000 , PEROT SYSTEMS GOVERMENT SERVICES
012.006.203.224 - 012.006.205.255 , 000 , THOMSON MEDIA | SAIC
012.006.225.000 - 012.006.225.255 , 000 , Lilly Software Associates
012.006.243.080 - 012.006.243.095 , 000 , Segue Software
012.006.250.000 - 012.006.250.255 , 000 , EMC Corporation
012.007.024.000 - 012.007.024.255 , 000 , APPLE COMPUTER
012.007.056.000 - 012.007.058.255 , 000 , APPLE COMPUTER
012.007.066.096 - 012.007.066.111 , 000 , Applied MicroSystems
012.007.080.000 - 012.007.080.007 , 000 , INTUIT
012.007.080.024 - 012.007.080.031 , 000 , WILSON ELSER MOSKOWITZ EDELMAN
012.007.082.032 - 012.007.082.063 , 000 , HILTON GARDEN INN SOUTH
012.007.082.128 - 012.007.082.255 , 000 , ATT LABS
012.007.083.016 - 012.007.083.031 , 000 , APPLE COMPUTER
012.007.083.064 - 012.007.083.087 , 000 , APPLE COMPUTER
012.007.084.128 - 012.007.084.191 , 000 , MORGAN, LEWIS AND BOCKIUS
012.007.084.224 - 012.007.084.255 , 000 , HILTON GARDEN INN SOUTH
012.007.085.224 - 012.007.085.231 , 000 , APPLE COMPUTER
012.007.087.000 - 012.007.089.255 , 000 , Irdeto Silicon Valley/BAYTSP | APPLE COMPUTER
012.007.137.064 - 012.007.137.127 , 000 , Ex`pression Center For New Media
012.007.142.000 - 012.007.142.015 , 000 , TRW
012.007.148.000 - 012.007.148.015 , 000 , LANDMARK LEGAL SOULTIONS
012.007.148.104 - 012.007.148.111 , 000 , FORT BEND COUNTY SHERIFF
012.007.160.000 - 012.007.160.255 , 000 , APPLE COMPUTER
012.007.161.032 - 012.007.161.047 , 000 , GANNETT CO
012.007.161.072 - 012.007.161.079 , 000 , GSA ACCTS PAYABLE BR7BCP 299X
012.007.165.176 - 012.007.165.255 , 000 , GENERAL ELECTRIC COMPANY | ATT BCO ARMY RECREATION MACHINE
012.007.171.128 - 012.007.172.255 , 000 , HILTON HOTEL CORPORATION | CISCO SYSTEMS
012.007.188.064 - 012.007.188.127 , 000 , GENERAL ELECTRIC COMPANY
012.007.193.224 - 012.007.193.239 , 000 , KRONICK,MOSKOVITZ,TIEDMANN & GIRARD
012.007.209.000 - 012.007.209.127 , 000 , Software House International
012.007.209.184 - 012.007.209.207 , 000 , WPP GROUP U.S. INVESTMENTS INC
012.007.210.096 - 012.007.210.127 , 000 , SPANISH BROADCASTING SYSTEM
012.007.212.000 - 012.007.212.255 , 000 , HILTON HOTEL CORPORATION
012.007.244.000 - 012.007.245.255 , 000 , Parametric Technologies Corp
012.007.248.000 - 012.007.248.255 , 000 , ICTV
012.007.250.000 - 012.007.255.255 , 000 , ICTV
012.008.000.128 - 012.008.000.135 , 000 , Alliance Entertainment Corporation
012.008.000.160 - 012.008.000.175 , 000 , HBO Latin America Media Services, Inc
012.008.001.192 - 012.008.001.207 , 000 , SPANISH BROADCASTING SYS
012.008.002.000 - 012.008.003.255 , 000 , Alliance Entertainment Corp
012.008.004.048 - 012.008.004.063 , 000 , Peninsula Mortgage Bankers Corporation
012.008.006.128 - 012.008.006.175 , 000 , Spanish Broadcast Systems Miami | Spanish Broadcast Systems | SPANISH BROADCASTING SYSTEM
012.008.016.000 - 012.008.016.255 , 000 , ADVANTECH
012.008.017.040 - 012.008.017.047 , 000 , TREASURY INSPECTOR GENERAL OF TAX
012.008.017.192 - 012.008.017.199 , 000 , COMPUTER SCIENCES CORP
012.008.019.144 - 012.008.019.159 , 000 , COMPUTER SCIENCES CORP
012.008.019.168 - 012.008.019.175 , 000 , GRAYROBINSON
012.008.024.128 - 012.008.024.159 , 000 , MSI MUSIC CORP
012.008.025.016 - 012.008.025.031 , 000 , APPLE COMPUTER
012.008.025.096 - 012.008.025.103 , 000 , AVAYA
012.008.026.016 - 012.008.026.031 , 000 , SUN MICROSYSTEMS
012.008.027.000 - 012.008.027.255 , 000 , APPLE COMPUTER
012.008.032.032 - 012.008.032.047 , 000 , HILTON GRAND VACATIONS C
012.008.032.128 - 012.008.033.255 , 000 , Anteon Corporation
012.008.036.032 - 012.008.036.047 , 000 , COMPUTER SCIENCES CORP
012.008.036.096 - 012.008.036.159 , 000 , HILTON HOTEL CORPORATION | BERNARD HODES GROUP
012.008.047.064 - 012.008.047.079 , 000 , MEISTER PUBLISHING
012.008.047.176 - 012.008.047.191 , 000 , MICRO KEY SOFTWARE INC
012.008.048.144 - 012.008.048.159 , 000 , HILTON HOTEL CORPORATION
012.008.048.192 - 012.008.049.255 , 000 , HILTON HOTEL CORPORATION | Kino Ltd
012.008.059.000 - 012.008.059.127 , 000 , Clay County Tax
012.008.126.200 - 012.008.126.207 , 000 , GE POWER SYSTEMS
012.008.129.000 - 012.008.129.255 , 000 , Intuition
012.008.139.128 - 012.008.139.255 , 000 , Clay County Clerk
012.008.144.072 - 012.008.144.087 , 000 , SIEMENS BUSINESS SERVICES
012.008.147.000 - 012.008.147.255 , 000 , TOWN HALL CELEBRATION
012.008.148.064 - 012.008.148.071 , 000 , GARTNER INC
012.008.148.096 - 012.008.148.127 , 000 , HILTON HOTEL CORPORATION
012.008.149.144 - 012.008.149.151 , 000 , DISNEY WORLDWIDE SERVICES, INC
012.008.160.240 - 012.008.160.255 , 000 , APPLE COMPUTER
012.008.164.128 - 012.008.164.255 , 000 , HILTON HOTEL CORPORATION
012.008.169.048 - 012.008.169.063 , 000 , Universal Semiconductor
012.008.173.016 - 012.008.173.023 , 000 , OMNICOM GROUP, INC
012.008.176.000 - 012.008.176.063 , 000 , WEST GROUP THOMSON LEGAL
012.008.176.096 - 012.008.176.127 , 000 , FX PUBLISHING
012.008.179.008 - 012.008.179.015 , 000 , GENERAL ELECTRIC COMPANY
012.008.180.024 - 012.008.180.039 , 000 , WILSON ELSER MOSKOWITZ EDELMAN
012.008.180.064 - 012.008.180.095 , 000 , BE AEROSPACE, INC | AVAYA | HUGHES HUBBARD REED
012.008.180.144 - 012.008.180.151 , 000 , BROADCAST MUSIC, INC
012.008.185.096 - 012.008.185.111 , 000 , SANDLER, TRAVIS ROSENBERG, PA
012.008.189.000 - 012.008.190.127 , 000 , HILTON HOTEL CORPORATION
012.008.193.056 - 012.008.193.063 , 000 , WASHINGTON GROUP INTERNATIONAL
012.008.193.096 - 012.008.193.111 , 000 , SAS INSTITUTE
012.008.193.192 - 012.008.193.207 , 000 , COOPERS  LYBRAND | FLORIDA PRODUCTION ENGINEERING
012.008.193.248 - 012.008.193.255 , 000 , APPLE COMPUTER
012.008.195.064 - 012.008.195.127 , 000 , HILTON GRAND VACATIONS C
012.008.208.000 - 012.008.223.255 , 000 , HILTON HOTEL CORPORATION
012.009.000.000 - 012.009.000.127 , 000 , HILTON PHOENIX AIRPORT HOTEL
012.009.000.192 - 012.009.000.223 , 000 , HILTON HOTEL CORPORATION
012.009.000.240 - 012.009.001.079 , 000 , Sargent Controls &amp; Aerospace | Top Hits Inc
012.009.001.096 - 012.009.001.103 , 000 , THE BOEING COMPANY
012.009.001.112 - 012.009.001.127 , 000 , INGRASSIA FISHER AND LORENZ
012.009.008.016 - 012.009.008.023 , 000 , LAGUNA COAST PUBLISHING
012.009.008.160 - 012.009.008.175 , 000 , Toshiba America Medical Systems
012.009.011.000 - 012.009.011.015 , 000 , GIBSON DUNN CRUTCHER LLP
012.009.011.032 - 012.009.011.039 , 000 , HILTON HOTEL CORPORATION
012.009.011.112 - 012.009.011.119 , 000 , AVAYA
012.009.011.128 - 012.009.011.191 , 000 , HILTON HOTEL CORPORATION
012.009.013.112 - 012.009.013.119 , 000 , GENERAL ELECTRIC COMPANY
012.009.013.128 - 012.009.013.191 , 000 , CMP MEDIA
012.009.016.000 - 012.009.016.015 , 000 , RDF MEDIA
012.009.016.064 - 012.009.016.079 , 000 , FUJITSU CONSULTING, INC
012.009.017.000 - 012.009.017.255 , 000 , LOCKHEED MARTIN CORP
012.009.020.128 - 012.009.020.143 , 000 , APPLE COMPUTER
012.009.020.208 - 012.009.020.215 , 000 , ACCENTURE
012.009.022.000 - 012.009.022.255 , 000 , EPSON ELECTRONICS AMERICA, INC
012.009.024.016 - 012.009.024.031 , 000 , COMPUTER SCIENCES CORP
012.009.025.112 - 012.009.025.127 , 000 , INTERNATIONAL CREATIVE MGMNT
012.009.025.216 - 012.009.025.223 , 000 , COURTROOM TELEVISION NETWORK LLC
